project,module,testName,exceptionType,errorMessage
spring-projects.spring-boot,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,java.lang.AssertionError,* Multiple error messages. *
spring-projects.spring-boot,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.linksToOtherEndpointsWithRestrictedAccess,java.lang.AssertionError,* Multiple error messages. *
spring-projects.spring-boot,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,org.springframework.boot.actuate.autoconfigure.cloudfoundry.CloudFoundryAuthorizationException, invalid-token\\n
spring-projects.spring-boot,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,org.springframework.boot.actuate.autoconfigure.cloudfoundry.CloudFoundryAuthorizationException, invalid-token\\n
spring-projects.spring-boot,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithRestrictedAccess,org.springframework.boot.actuate.autoconfigure.cloudfoundry.CloudFoundryAuthorizationException, invalid-token\\n
spring-projects.spring-boot,spring-boot-spring-boot-project-spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,org.springframework.boot.actuate.autoconfigure.cloudfoundry.CloudFoundryAuthorizationException, invalid-token\\n
spring-projects.spring-boot,spring-boot-spring-boot-project-spring-boot-test,org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListenerTests.test002,org.opentest4j.AssertionFailedError," \\nExpecting:\\n <null>\\nto be equal to:\\n <""none"">\\nbut was not.\\n"
square.retrofit,retrofit-retrofit-adapters-rxjava,retrofit2.adapter.rxjava.CompletableThrowingTest.bodyThrowingInOnErrorDeliveredToPlugin,rx.exceptions.OnErrorFailedException, Error occurred attempting to subscribe [3 exceptions occurred. ] and then again while trying to pass to onError.\\n
square.retrofit,retrofit-retrofit-adapters-rxjava,retrofit2.adapter.rxjava.CompletableThrowingSafeSubscriberTest.throwingInOnCompleteDeliveredToPlugin,java.lang.IllegalStateException, Another strategy was already registered: rx.plugins.RxJavaPlugins$1@5f058f00\\n
square.retrofit,retrofit-retrofit-adapters-rxjava,retrofit2.adapter.rxjava.ObservableThrowingTest.responseThrowingInOnCompleteDeliveredToPlugin,java.lang.IllegalStateException, Another strategy was already registered: rx.plugins.RxJavaPlugins$1@6379eb\\n
square.retrofit,retrofit-retrofit-adapters-rxjava,retrofit2.adapter.rxjava.CancelDisposeTest.cancelDoesNotDispose,java.net.SocketException, Socket closed\\njava.lang.AssertionError\\n
square.retrofit,retrofit-retrofit-adapters-rxjava,retrofit2.adapter.rxjava.SingleThrowingTest.bodyThrowingInOnSuccessDeliveredToPlugin,java.lang.IllegalStateException, Another strategy was already registered: rx.plugins.RxJavaPlugins$1@4a22f9e2\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.issues.Issue677Test.testIssue,java.lang.AssertionError, webSocket.isClosed()\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase7,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase4,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase9,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase10,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase8,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase3,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase11,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase6,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase2,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario2,java.lang.AssertionError, Found 3 zombie thread(s) \\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase10,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase4,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase2,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase14,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase1,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase8,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario8,java.lang.AssertionError,* Multiple error messages. *
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase11,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase17,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase5,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario3,java.lang.AssertionError, Found 3 zombie thread(s) \\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase3,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase13,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase0,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario4,java.lang.AssertionError,* Multiple error messages. *
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario0,java.lang.AssertionError, Found 3 zombie thread(s) \\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario5,java.lang.AssertionError,* Multiple error messages. *
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase16,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.misc.OpeningHandshakeRejectionTest.testHandshakeRejectionTestCase6,java.lang.AssertionError, Error\\n
tootallnate.java-websocket,Java-WebSocket-,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase9,java.lang.AssertionError, Error\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookup,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testBindReferenceable,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListWithContinuation,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,java.lang.ExceptionInInitializerError,
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,javax.naming.NamingException, WFLYNAM0062: Failed to lookup test [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupNameNotFound,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBindNested,javax.naming.NamingException, WFLYNAM0062: Failed to lookup nested/test [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testRebindReferenceable,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testUnbind,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListNameNotFound,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,javax.naming.NamingException, WFLYNAM0062: Failed to lookup  [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsWithContinuation,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,javax.naming.NamingException, WFLYNAM0062: Failed to lookup test [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupEmptyName,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupWitResolveResult,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListBindings,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupLink,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupContextLink,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,javax.naming.NamingException, WFLYNAM0062: Failed to lookup foo/bar/baz/TestBean [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testBind,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,javax.naming.NamingException, WFLYNAM0062: Failed to lookup foo-stored/again/blah/blah2 [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupReference,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromNamingContext,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testRebind,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,javax.naming.NamingException, WFLYNAM0062: Failed to lookup foo/bar [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testList,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsNameNotFound,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testLookupWithContinuation,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromInitialContext,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-naming,org.jboss.as.naming.NamingContextTestCase.testCreateSubcontext,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
wildfly.wildfly,wildfly-security-subsystem,org.jboss.as.security.SecurityDomainModelv12UnitTestCase.testSubsystem,java.lang.AssertionError, Subsystem boot failed!\\n
wildfly.wildfly,wildfly-testsuite-integration-web,org.jboss.as.test.integration.web.sharedsession.SharedSessionTestCase.testSharedSessionsOneEar,java.lang.UnsupportedOperationException,* Multiple error messages. *
wildfly.wildfly,wildfly-testsuite-integration-web,org.jboss.as.test.integration.web.sharedsession.SharedSessionTestCase.testSharedSessionsDoNotInterleave,java.lang.UnsupportedOperationException,* Multiple error messages. *
wildfly.wildfly,wildfly-testsuite-integration-web,org.jboss.as.test.integration.web.sharedsession.SharedSessionTestCase.testNotSharedSessions,java.lang.UnsupportedOperationException,* Multiple error messages. *
wildfly.wildfly,wildfly-testsuite-integration-web,org.jboss.as.test.integration.web.jsp.taglib.external.ExternalTagLibTestCase.testExternalAndInternalTagLib,java.lang.IllegalStateException, Neither -Dmodule.path nor -Djboss.home were set\\n
wro4j.wro4j,wro4j-wro4j-core,ro.isdc.wro.model.resource.support.naming.TestHashEncoderNamingStrategy.cannotAcceptNullStream,java.lang.AssertionError, expected:<0> but was:<3>\\n
wro4j.wro4j,wro4j-wro4j-core,ro.isdc.wro.model.resource.support.naming.TestDefaultHashEncoderNamingStrategy.cannotAcceptNullStream,java.lang.AssertionError, expected:<0> but was:<3>\\n
wro4j.wro4j,wro4j-wro4j-core,ro.isdc.wro.model.resource.support.change.TestResourceWatcher.cannotCheckNullCacheEntry,java.lang.AssertionError, expected:<0> but was:<3>\\n
wro4j.wro4j,wro4j-wro4j-core,ro.isdc.wro.model.resource.support.TestDefaultResourceAuthorizationManager.shouldContainOnlyOneResourceWhenSameIsAddedTwice,java.lang.AssertionError, expected:<0> but was:<3>\\n
wro4j.wro4j,wro4j-wro4j-core,ro.isdc.wro.util.TestWroUtil.shouldJoinTwoPaths,java.lang.AssertionError, expected:<0> but was:<3>\\n
wro4j.wro4j,wro4j-wro4j-core,ro.isdc.wro.cache.support.TestSynchronizedCacheStrategyDecorator.shouldInvokeLoadTwoTimesForDifferentKeys,java.lang.AssertionError, expected:<0> but was:<3>\\n
wro4j.wro4j,wro4j-wro4j-core,ro.isdc.wro.model.resource.support.change.TestResourceChangeInfo.cannotCheckChangeForNullGroupName,java.lang.AssertionError, expected:<0> but was:<3>\\n
wro4j.wro4j,wro4j-wro4j-extensions,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldBeThreadSafeWhenInitializingProcessor,java.util.concurrent.ExecutionException, java.lang.RuntimeException: ro.isdc.wro.WroRuntimeException: java.util.ConcurrentModificationException\\n
wro4j.wro4j,wro4j-wro4j-extensions,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor.shouldBeThreadSafe,java.util.concurrent.ExecutionException, java.lang.RuntimeException: ro.isdc.wro.WroRuntimeException: java.util.ConcurrentModificationException\\n
extended,java-cas-client-cas-client-core,org.jasig.cas.client.validation.AssertionImplTests.testAssertionValidity,junit.framework.AssertionFailedError, null\\n
extended,c2mon-c2mon-daq-c2mon-daq-core,cern.c2mon.daq.filter.dynamic.DiffTimeDeadbandActivatorTest.testNoActivationOnFirstRecord,junit.framework.AssertionFailedError,
extended,c2mon-c2mon-server-c2mon-server-common,cern.c2mon.server.common.republisher.RepublisherImplTest.testMultipleExceptions,java.lang.AssertionError, expected:<0> but was:<1>\\n
extended,c2mon-c2mon-server-c2mon-server-common,cern.c2mon.server.common.republisher.RepublisherImplTest.testMultiplePublicationsWithExceptions,java.lang.AssertionError, expected:<0> but was:<1>\\n
extended,vertx-completable-future,me.escoffier.vertx.completablefuture.VertxCompletableFutureTest.testAcceptEitherAsyncWithExecutor,java.lang.AssertionError, Not equals : 42 != 1\\n
extended,excelastic,com.codingchili.TestWriter.shouldWriteToElasticPort,AnnotatedConnectException,* Multiple error messages. *
extended,rxjava2-extras,com.github.davidmoten.rx2.internal.flowable.FlowableServerSocketTest.testLoad,java.lang.AssertionError, Not completed (latch = 0; values = 0; errors = 1; completions = 0)\\n
extended,esper-examples-rfidassetzone,com.espertech.esper.example.rfidassetzone.TestLRMovingSimMain.testSim,java.lang.RuntimeException, Invalid result for listener; expected split group\\n
extended,esper-runtime,com.espertech.esper.runtime.internal.schedulesvcimpl.TestSchedulingServiceImpl.testTrigger,junit.framework.AssertionFailedError, expected:<1> but was:<6>\\n
extended,hsac-fitnesse-fixtures,nl.hsac.fitnesse.fixture.slim.FileFixtureTest.testDelete,java.lang.AssertionError, Should not happen: message:<<Unable to find: /home/awshi2/fhoeben/hsac-fitnesse-fixtures/src/test/resources/temp-copy.txt>>\\n
extended,fluent-logger-java,org.fluentd.logger.TestFluentLogger.testReconnection,java.lang.AssertionError, \\n
extended,redpipe-redpipe-engine,net.redpipe.engine.swagger.SwaggerApiTest.checkSwagger,java.lang.OutOfMemoryError, unable to create new native thread\\n
extended,redpipe-redpipe-templating-freemarker,net.redpipe.templating.freemarker.ApiTest.checkTemplateNegociationText,java.lang.OutOfMemoryError, unable to create new native thread\\n
extended,GoodData-CL-connector,com.gooddata.csv.DataTypeGuessTest.testIsDate,java.lang.NullPointerException,
extended,spring-data-ebean,org.springframework.data.ebean.repository.UserRepositoryIntegrationTest.deleteById,java.util.NoSuchElementException, No value present\\n
extended,delight-nashorn-sandbox,delight.nashornsandbox.TestMemoryLimit.test_no_abuse,junit.framework.AssertionFailedError, No exception should be thrown\\n
extended,delight-nashorn-sandbox,delight.nashornsandbox.TestGetFunction.test,delight.nashornsandbox.exceptions.ScriptMemoryAbuseException, Script used more than the allowed [51200 B] of memory.\\n
extended,jmeter-maven-plugin,com.lazerycode.jmeter.json.TestConfigTest.createConfigFromResourceFile,java.lang.AssertionError," \\nExpected: is ""{\\n  \""resultFilesLocations\"" : [];\\n  \""resultsOutputIsCSVFormat\"" : false;\\n  \""someOtherElement\"": \""foo\""\\n}""\\n     but: was ""{\\n  \""resultFilesLocations\"" : [];\\n  \""resultsOutputIsCSVFormat\"" : false;\\n  \""generateReports\"": false\\n}""\\n"
extended,jnr-posix,jnr.posix.SpawnTest.inputPipe,java.lang.AssertionError,* Multiple error messages. *
extended,jnr-posix,jnr.posix.SpawnTest.outputPipe,java.lang.AssertionError,* Multiple error messages. *
extended,db-scheduler,com.github.kagkarlsson.scheduler.compatibility.HsqlCompatibilityTest.test_compatibility,java.lang.AssertionError,* Multiple error messages. *
extended,db-scheduler,com.github.kagkarlsson.scheduler.WaiterTest.should_wait_until_woken,java.lang.AssertionError,* Multiple error messages. *
extended,db-scheduler,com.github.kagkarlsson.scheduler.SchedulerTest.scheduler_should_execute_rescheduled_task_when_exactly_due,java.lang.AssertionError, \\nExpected: is <1>\\n     but: was <0>\\n
extended,marine-api,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithTwo,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListenerWithIncorrectOrder,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testGenericsListenerDefaultConstructorThrows,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testGenericsListener,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListenerWithMixedOrder,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testConstructor,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testOnMessageWithExpectedMessage,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListener,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreate,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithIncorrectOrder,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testParametrizedConstructor,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,marine-api,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testBasicListenerWithUnexpectedMessage,net.sf.marineapi.nmea.parser.UnsupportedSentenceException, Parser for type 'VDM' not found\\n
extended,spring-cloud-zuul-ratelimit-spring-cloud-zuul-ratelimit-tests-bucket4j-infinispan,com.marcosbarbero.tests.it.Bucket4jInfinispanApplicationTestIT.testExceedingQuotaCapacityRequest,java.lang.AssertionError,* Multiple error messages. *
extended,timely-server,timely.store.iterators.TimeSeriesGroupingIteratorTest.testManySparseTimeSeries,java.lang.AssertionError,* Multiple error messages. *
extended,sos-20-modulith,example.sos.modulith.orders.EmailNotificationTest.completingAnOrderUpdatesInventory,java.lang.AssertionError,* Multiple error messages. *
extended,Chronicle-Wire,net.openhft.chronicle.wire.TextWireTest.testSingleQuote,java.lang.ClassCastException,* Multiple error messages. *
